timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672244691362,526,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-100,text,false,"A operação tomou muito tempo: levou 526 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,11,11,https://blazedemo.com/,514,0,254
1672244691412,540,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-99,text,false,"A operação tomou muito tempo: levou 540 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,12,12,https://blazedemo.com/,529,0,258
1672244691462,510,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-98,text,false,"A operação tomou muito tempo: levou 510 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,13,13,https://blazedemo.com/,499,0,262
1672244691890,245,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-100,text,true,,7245,129,16,16,https://blazedemo.com/reserve.php,229,0,0
1672244691972,238,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-98,text,true,,7245,129,17,17,https://blazedemo.com/reserve.php,226,0,0
1672244691712,531,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-93,text,false,"A operação tomou muito tempo: levou 531 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,18,18,https://blazedemo.com/,520,0,266
1672244691952,292,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-99,text,true,,7245,129,18,18,https://blazedemo.com/reserve.php,280,0,0
1672244691562,753,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-96,text,false,"A operação tomou muito tempo: levou 753 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,20,20,https://blazedemo.com/,741,0,254
1672244691812,506,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-91,text,false,"A operação tomou muito tempo: levou 506 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,20,20,https://blazedemo.com/,496,0,256
1672244691762,562,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-92,text,false,"A operação tomou muito tempo: levou 562 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,20,20,https://blazedemo.com/,550,0,260
1672244691613,711,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-95,text,false,"A operação tomou muito tempo: levou 711 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,20,20,https://blazedemo.com/,700,0,263
1672244691663,680,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-94,text,false,"A operação tomou muito tempo: levou 680 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,20,20,https://blazedemo.com/,668,0,255
1672244691863,508,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-90,text,false,"A operação tomou muito tempo: levou 508 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,21,21,https://blazedemo.com/,496,0,257
1672244691912,521,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-89,text,false,"A operação tomou muito tempo: levou 521 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,22,22,https://blazedemo.com/,512,0,259
1672244691962,537,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-88,text,false,"A operação tomou muito tempo: levou 537 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,23,23,https://blazedemo.com/,525,0,266
1672244692012,506,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-87,text,false,"A operação tomou muito tempo: levou 506 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,24,24,https://blazedemo.com/,495,0,254
1672244692243,297,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-93,text,true,,7245,129,24,24,https://blazedemo.com/reserve.php,284,0,0
1672244692315,236,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-96,text,true,,7245,129,24,24,https://blazedemo.com/reserve.php,225,0,0
1672244691512,1050,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-97,text,false,"A operação tomou muito tempo: levou 1.050 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,25,25,https://blazedemo.com/,1039,0,788
1672244692318,262,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-91,text,true,,7245,129,25,25,https://blazedemo.com/reserve.php,250,0,0
1672244692062,520,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-86,text,false,"A operação tomou muito tempo: levou 520 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,25,25,https://blazedemo.com/,509,0,258
1672244692324,270,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-95,text,true,,7245,129,25,25,https://blazedemo.com/reserve.php,257,0,0
1672244692343,300,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-94,text,true,,7245,129,26,26,https://blazedemo.com/reserve.php,288,0,0
1672244692112,569,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-85,text,false,"A operação tomou muito tempo: levou 569 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,27,27,https://blazedemo.com/,557,0,257
1672244692324,395,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-92,text,true,,7245,129,28,28,https://blazedemo.com/reserve.php,383,0,0
1672244692136,619,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-100,text,false,"A operação tomou muito tempo: levou 619 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,28,28,https://blazedemo.com/,607,0,253
1672244692433,327,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-89,text,true,,7245,129,28,28,https://blazedemo.com/reserve.php,312,0,0
1672244692210,552,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-98,text,false,"A operação tomou muito tempo: levou 552 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,29,29,https://blazedemo.com/,545,0,268
1672244692371,408,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-90,text,false,"A operação tomou muito tempo: levou 408 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,29,29,https://blazedemo.com/reserve.php,394,0,0
1672244692162,618,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-84,text,false,"A operação tomou muito tempo: levou 618 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,29,29,https://blazedemo.com/,605,0,263
1672244692582,237,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-86,text,true,,7245,129,30,30,https://blazedemo.com/reserve.php,225,0,0
1672244692244,636,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-99,text,false,"A operação tomou muito tempo: levou 636 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,31,31,https://blazedemo.com/,624,0,267
1672244692212,673,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-83,text,false,"A operação tomou muito tempo: levou 673 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,31,31,https://blazedemo.com/,661,0,256
1672244692362,537,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-80,text,false,"A operação tomou muito tempo: levou 537 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,31,31,https://blazedemo.com/,526,0,258
1672244692412,494,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-79,text,false,"A operação tomou muito tempo: levou 494 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,31,31,https://blazedemo.com/,483,0,245
1672244692262,645,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-82,text,false,"A operação tomou muito tempo: levou 645 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,31,31,https://blazedemo.com/,634,0,257
1672244692681,282,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-85,text,true,,7245,129,33,33,https://blazedemo.com/reserve.php,269,0,0
1672244692462,504,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-78,text,false,"A operação tomou muito tempo: levou 504 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,33,33,https://blazedemo.com/,493,0,260
1672244692499,515,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-88,text,false,"A operação tomou muito tempo: levou 515 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,34,34,https://blazedemo.com/reserve.php,505,0,0
1672244692512,514,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-77,text,false,"A operação tomou muito tempo: levou 514 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,34,34,https://blazedemo.com/,503,0,253
1672244692540,505,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-93,text,false,"A operação tomou muito tempo: levou 505 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,34,34,https://blazedemo.com/,493,0,254
1672244692762,290,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-98,text,true,,7245,129,34,34,https://blazedemo.com/reserve.php,278,0,0
1672244692561,506,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-76,text,false,"A operação tomou muito tempo: levou 506 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,35,35,https://blazedemo.com/,494,0,256
1672244692580,511,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-91,text,false,"A operação tomou muito tempo: levou 511 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,35,35,https://blazedemo.com/,498,0,258
1672244692551,551,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-96,text,false,"A operação tomou muito tempo: levou 551 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,35,35,https://blazedemo.com/,539,0,258
1672244692518,585,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-87,text,false,"A operação tomou muito tempo: levou 585 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,35,35,https://blazedemo.com/reserve.php,573,0,0
1672244692562,561,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-97,text,false,"A operação tomou muito tempo: levou 561 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,36,36,https://blazedemo.com/reserve.php,545,0,0
1672244692611,526,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-75,text,false,"A operação tomou muito tempo: levou 526 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,36,36,https://blazedemo.com/,514,0,261
1672244692780,388,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-84,text,true,,7245,129,37,37,https://blazedemo.com/reserve.php,376,0,0
1672244692643,528,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-94,text,false,"A operação tomou muito tempo: levou 528 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,37,37,https://blazedemo.com/,516,0,261
1672244692906,273,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-79,text,true,,7245,129,37,37,https://blazedemo.com/reserve.php,262,0,0
1672244692312,898,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-81,text,false,"A operação tomou muito tempo: levou 898 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,37,37,https://blazedemo.com/,886,0,252
1672244692662,549,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-74,text,false,"A operação tomou muito tempo: levou 549 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,37,37,https://blazedemo.com/,538,0,257
1672244692594,630,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-95,text,false,"A operação tomou muito tempo: levou 630 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,38,38,https://blazedemo.com/,619,0,262
1672244692885,347,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-83,text,true,,7245,129,38,38,https://blazedemo.com/reserve.php,334,0,0
1672244692907,327,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-82,text,true,,7245,129,38,38,https://blazedemo.com/reserve.php,316,0,0
1672244692966,286,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-78,text,true,,7245,129,38,38,https://blazedemo.com/reserve.php,274,0,0
1672244692719,546,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-92,text,false,"A operação tomou muito tempo: levou 546 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,39,39,https://blazedemo.com/,536,0,259
1672244693026,241,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-77,text,true,,7245,129,39,39,https://blazedemo.com/reserve.php,228,0,0
1672244692760,515,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-89,text,false,"A operação tomou muito tempo: levou 515 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,39,39,https://blazedemo.com/,503,0,269
1672244693045,241,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-93,text,true,,7245,129,39,39,https://blazedemo.com/reserve.php,229,0,0
1672244692762,527,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-72,text,false,"A operação tomou muito tempo: levou 527 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,39,39,https://blazedemo.com/,515,0,268
1672244692780,514,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-90,text,false,"A operação tomou muito tempo: levou 514 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,39,39,https://blazedemo.com/,503,0,259
1672244693067,246,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-76,text,true,,7245,129,40,40,https://blazedemo.com/reserve.php,233,0,0
1672244693091,237,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-91,text,true,,7245,129,40,40,https://blazedemo.com/reserve.php,225,0,0
1672244692811,519,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-71,text,false,"A operação tomou muito tempo: levou 519 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,40,40,https://blazedemo.com/,507,0,253
1672244692819,519,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-86,text,false,"A operação tomou muito tempo: levou 519 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,40,40,https://blazedemo.com/,508,0,260
1672244692755,615,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-100,text,false,"A operação tomou muito tempo: levou 615 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,41,41,https://blazedemo.com/reserve.php,602,0,0
1672244692861,509,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-70,text,false,"A operação tomou muito tempo: levou 509 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,41,41,https://blazedemo.com/,497,0,265
1672244692880,501,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-99,text,false,"A operação tomou muito tempo: levou 501 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,41,41,https://blazedemo.com/reserve.php,488,0,0
1672244693171,247,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-94,text,true,,7245,129,42,42,https://blazedemo.com/reserve.php,235,0,0
1672244692712,711,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-73,text,false,"A operação tomou muito tempo: levou 711 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,42,42,https://blazedemo.com/,698,0,245
1672244693210,245,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-81,text,true,,7245,129,42,42,https://blazedemo.com/reserve.php,233,0,0
1672244693211,247,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-74,text,true,,7245,129,42,42,https://blazedemo.com/reserve.php,235,0,0
1672244692961,530,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-68,text,false,"A operação tomou muito tempo: levou 530 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,43,43,https://blazedemo.com/,519,0,253
1672244693265,245,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-92,text,true,,7245,129,43,43,https://blazedemo.com/reserve.php,234,0,0
1672244693224,292,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-95,text,true,,7245,129,44,44,https://blazedemo.com/reserve.php,279,0,0
1672244693102,438,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-96,text,false,"A operação tomou muito tempo: levou 438 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,44,44,https://blazedemo.com/reserve.php,426,0,0
1672244692899,655,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-80,text,false,"A operação tomou muito tempo: levou 655 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,44,44,https://blazedemo.com/reserve.php,642,0,0
1672244693137,420,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-75,text,false,"A operação tomou muito tempo: levou 420 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,44,44,https://blazedemo.com/reserve.php,405,0,0
1672244693338,239,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-86,text,true,,7245,129,45,45,https://blazedemo.com/reserve.php,228,0,0
1672244693330,248,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-71,text,true,,7245,129,45,45,https://blazedemo.com/reserve.php,237,0,0
1672244693012,569,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-67,text,false,"A operação tomou muito tempo: levou 569 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,45,45,https://blazedemo.com/,558,0,260
1672244693053,567,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-98,text,false,"A operação tomou muito tempo: levou 567 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,46,46,https://blazedemo.com/,537,0,251
1672244693014,606,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-88,text,false,"A operação tomou muito tempo: levou 606 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,46,46,https://blazedemo.com/,582,0,266
1672244692964,656,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-85,text,false,"A operação tomou muito tempo: levou 656 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,46,46,https://blazedemo.com/,656,0,257
1672244693112,520,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-65,text,false,"A operação tomou muito tempo: levou 520 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,46,46,https://blazedemo.com/,509,0,259
1672244693275,387,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-89,text,true,,7245,129,46,46,https://blazedemo.com/reserve.php,374,0,0
1672244693424,244,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-73,text,true,,7245,129,47,47,https://blazedemo.com/reserve.php,232,0,0
1672244693168,505,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-84,text,false,"A operação tomou muito tempo: levou 505 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,47,47,https://blazedemo.com/,499,0,261
1672244692911,766,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-69,text,false,"A operação tomou muito tempo: levou 766 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,47,47,https://blazedemo.com/,756,0,264
1672244693061,617,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-66,text,false,"A operação tomou muito tempo: levou 617 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,47,47,https://blazedemo.com/,606,0,253
1672244693294,386,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-90,text,true,,7245,129,47,47,https://blazedemo.com/reserve.php,374,0,0
1672244693289,391,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-72,text,true,,7245,129,47,47,https://blazedemo.com/reserve.php,380,0,0
1672244693123,572,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-97,text,false,"A operação tomou muito tempo: levou 572 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,47,47,https://blazedemo.com/,561,0,259
1672244693211,487,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-63,text,false,"A operação tomou muito tempo: levou 487 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,47,47,https://blazedemo.com/,475,0,251
1672244693103,619,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-87,text,false,"A operação tomou muito tempo: levou 619 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,48,48,https://blazedemo.com/,607,0,267
1672244693232,517,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-83,text,false,"A operação tomou muito tempo: levou 517 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,48,48,https://blazedemo.com/,506,0,264
1672244693370,388,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-70,text,true,,7245,129,48,48,https://blazedemo.com/reserve.php,376,0,0
1672244693162,606,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-64,text,false,"A operação tomou muito tempo: levou 606 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,49,49,https://blazedemo.com/,594,0,258
1672244693235,540,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-82,text,false,"A operação tomou muito tempo: levou 540 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4761,118,49,49,https://blazedemo.com/,532,0,252
1672244693179,617,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-79,text,false,"A operação tomou muito tempo: levou 617 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,49,49,https://blazedemo.com/,605,0,254
1672244693491,337,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-68,text,true,,7245,129,50,50,https://blazedemo.com/reserve.php,322,0,0
1672244693267,564,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-77,text,false,"A operação tomou muito tempo: levou 564 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,50,50,https://blazedemo.com/,556,0,267
1672244693313,536,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-76,text,false,"A operação tomou muito tempo: levou 536 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,50,50,https://blazedemo.com/,524,0,256
1672244693252,605,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-78,text,false,"A operação tomou muito tempo: levou 605 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,50,50,https://blazedemo.com/,594,0,272
1672244693363,505,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-60,text,false,"A operação tomou muito tempo: levou 505 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,51,51,https://blazedemo.com/,498,0,260
1672244693312,602,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-61,text,false,"A operação tomou muito tempo: levou 602 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,52,52,https://blazedemo.com/,590,0,248
1672244693620,301,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-85,text,true,,7245,129,52,52,https://blazedemo.com/reserve.php,285,0,0
1672244693381,542,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-99,text,false,"A operação tomou muito tempo: levou 542 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,52,52,https://blazedemo.com/,534,0,261
1672244693620,312,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-88,text,true,,7245,129,52,52,https://blazedemo.com/reserve.php,302,0,0
1672244693287,647,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-93,text,false,"A operação tomou muito tempo: levou 647 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,52,52,https://blazedemo.com/,638,0,257
1672244693678,275,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-66,text,true,,7245,129,52,52,https://blazedemo.com/reserve.php,263,0,0
1672244693677,287,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-69,text,true,,7245,129,53,53,https://blazedemo.com/reserve.php,275,0,0
1672244693698,295,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-63,text,true,,7245,129,53,53,https://blazedemo.com/reserve.php,282,0,0
1672244693695,306,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-97,text,true,,7245,129,53,53,https://blazedemo.com/reserve.php,294,0,0
1672244693412,593,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-59,text,false,"A operação tomou muito tempo: levou 593 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,53,53,https://blazedemo.com/,583,0,254
1672244693673,335,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-84,text,true,,7249,129,53,53,https://blazedemo.com/reserve.php,320,0,0
1672244693419,596,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-94,text,false,"A operação tomou muito tempo: levou 596 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,54,54,https://blazedemo.com/,588,0,263
1672244693261,763,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-62,text,false,"A operação tomou muito tempo: levou 763 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,54,54,https://blazedemo.com/,753,0,257
1672244693456,574,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-81,text,false,"A operação tomou muito tempo: levou 574 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,54,54,https://blazedemo.com/,564,0,254
1672244693458,617,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-74,text,false,"A operação tomou muito tempo: levou 617 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,55,55,https://blazedemo.com/,605,0,259
1672244693768,319,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-64,text,true,,7245,129,55,55,https://blazedemo.com/reserve.php,307,0,0
1672244693581,506,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-67,text,false,"A operação tomou muito tempo: levou 506 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,55,55,https://blazedemo.com/reserve.php,489,0,0
1672244693620,480,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-98,text,false,"A operação tomou muito tempo: levou 480 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,55,55,https://blazedemo.com/reserve.php,464,0,0
1672244693857,243,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-78,text,true,,7245,129,55,55,https://blazedemo.com/reserve.php,231,0,0
1672244693775,331,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-82,text,true,,7245,129,55,55,https://blazedemo.com/reserve.php,318,0,0
1672244693749,364,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-83,text,true,,7245,129,56,56,https://blazedemo.com/reserve.php,352,0,0
